epoch,train_loss,val_loss,val_mae,val_mae_real,lr,elapsed_s,mae_zpve,mae_Cv,mae_gap,mae_G,mae_HOMO,mae_U,mae_alpha,mae_U0,mae_H,mae_LUMO,mae_mu,mae_R2,r2_zpve,r2_Cv,r2_gap,r2_G,r2_HOMO,r2_U,r2_alpha,r2_U0,r2_H,r2_LUMO,r2_mu,r2_R2
103,0.008168336467979057,0.015750044804532976,0.0709104835987091,5.12973690032959,5.8824499999999904e-05,4454.1,0.04988129809498787,0.0687388926744461,0.07475533336400986,0.017769211903214455,0.11985374242067337,0.01727382093667984,0.059031616896390915,0.016371844336390495,0.016213638707995415,0.0781606137752533,0.18780499696731567,0.14507080614566803,0.9949013590812683,0.9863277673721313,0.9886733889579773,0.9987456202507019,0.9709544777870178,0.9987323880195618,0.9896949529647827,0.9988183975219727,0.9988338947296143,0.9876142144203186,0.9142764806747437,0.9492474794387817
104,0.008159472035523866,0.01581961228912443,0.07031650096178055,5.031195163726807,5.8824499999999904e-05,4496.4,0.04902997985482216,0.06997432559728622,0.07515715807676315,0.01592741161584854,0.11995250731706619,0.015323761850595474,0.056980084627866745,0.015130900777876377,0.01652458682656288,0.07867377996444702,0.18762589991092682,0.14349760115146637,0.9946906566619873,0.985476553440094,0.9885306358337402,0.9987903237342834,0.971059262752533,0.9988135099411011,0.9893298745155334,0.9988164305686951,0.9987478852272034,0.9874892830848694,0.9139395356178284,0.9496144652366638
105,0.00814235924432675,0.01576059532374366,0.06961368769407272,4.997873783111572,5.8824499999999904e-05,4538.7,0.04489992558956146,0.07004886865615845,0.07447069138288498,0.015682443976402283,0.11947903782129288,0.015125385485589504,0.05705387517809868,0.014932970516383648,0.015394134446978569,0.07778214663267136,0.18749000132083893,0.14300478994846344,0.9952418804168701,0.9857118725776672,0.9887272715568542,0.9988474249839783,0.9709752202033997,0.9988598823547363,0.989409863948822,0.9988849759101868,0.9988385438919067,0.9876929521560669,0.9140770435333252,0.9491410851478577
106,0.008100634891804204,0.015773563523531643,0.06968078017234802,4.959083080291748,5.8824499999999904e-05,4581.3,0.045894917100667953,0.06990226358175278,0.07432146370410919,0.01527238730341196,0.11985033005475998,0.015118985436856747,0.05730922892689705,0.015273388475179672,0.015658464282751083,0.07825504243373871,0.18767915666103363,0.1416337490081787,0.9951740503311157,0.98593670129776,0.9887938499450684,0.9988387227058411,0.9712133407592773,0.9988453984260559,0.9893309473991394,0.9988180994987488,0.9988200068473816,0.9876179695129395,0.9137130379676819,0.9496204853057861
107,0.008052084287161844,0.015683212634710248,0.06995347142219543,4.982292175292969,5.8824499999999904e-05,4623.6,0.0460103340446949,0.07192766666412354,0.07451954483985901,0.01684945449233055,0.11976023018360138,0.015339692123234272,0.0571569949388504,0.015594623982906342,0.015567099675536156,0.07805456966161728,0.18695583939552307,0.14170561730861664,0.995254635810852,0.9857051372528076,0.9886852502822876,0.9988082647323608,0.9710475206375122,0.9988969564437866,0.9895226955413818,0.998873770236969,0.9988879561424255,0.9876384735107422,0.9145614504814148,0.9496217370033264
108,0.008038030407313029,0.015728076472113425,0.0695452094078064,5.015814304351807,5.8824499999999904e-05,4665.9,0.04405556246638298,0.06932426989078522,0.07442601770162582,0.015622874721884727,0.11997400969266891,0.01505137700587511,0.056678835302591324,0.015143469907343388,0.01581282541155815,0.07772615551948547,0.18728329241275787,0.14344383776187897,0.9954744577407837,0.9859944581985474,0.9887266755104065,0.9988471865653992,0.9708115458488464,0.9988773465156555,0.9895415902137756,0.998872697353363,0.9988188743591309,0.9877594709396362,0.9140784740447998,0.9494711756706238
109,0.008034882080621794,0.01559130101402944,0.06912145763635635,4.929398059844971,5.8824499999999904e-05,4709.1,0.04475903511047363,0.06821838021278381,0.07458668202161789,0.015299998223781586,0.12035110592842102,0.01501797791570425,0.0553804375231266,0.01432185061275959,0.015340860933065414,0.077532097697258,0.18747660517692566,0.14117255806922913,0.9955346584320068,0.9866891503334045,0.9887470602989197,0.9989507794380188,0.9707323908805847,0.9989660978317261,0.9902517795562744,0.9990138411521912,0.9989610910415649,0.9877617955207825,0.9141349196434021,0.9507470726966858
110,0.008001402698084489,0.015872608635609704,0.07010086625814438,4.994844913482666,5.8824499999999904e-05,4751.6,0.04692487418651581,0.0705302283167839,0.0747426301240921,0.0177723690867424,0.11994341760873795,0.015519258566200733,0.05723423510789871,0.015468903817236423,0.01551246177405119,0.07766971737146378,0.18809804320335388,0.14179420471191406,0.9949501752853394,0.9853736758232117,0.9886833429336548,0.9987090229988098,0.9709561467170715,0.9987921118736267,0.9890822172164917,0.9988080859184265,0.9988136291503906,0.9877004623413086,0.9133299589157104,0.9491938352584839
111,0.007995715250837226,0.01577317537732057,0.0696125254034996,4.978692531585693,5.8824499999999904e-05,4794.3,0.0452655591070652,0.0700560063123703,0.0742296352982521,0.016097771003842354,0.1198415756225586,0.015442350879311562,0.05675257742404938,0.014882145449519157,0.015612281858921051,0.07732807844877243,0.18778598308563232,0.1420564204454422,0.9951162338256836,0.9856127500534058,0.9888318181037903,0.9987823963165283,0.9710601568222046,0.9987990856170654,0.9892286062240601,0.9988386034965515,0.9988083839416504,0.9878624677658081,0.9138663411140442,0.9497271180152893
112,0.007987397140305386,0.015822253734834802,0.07037137448787689,4.988832473754883,5.8824499999999904e-05,4837.0,0.05023695528507233,0.0712585598230362,0.07399414479732513,0.016917241737246513,0.11978499591350555,0.015764662995934486,0.057800084352493286,0.015647420659661293,0.01601443998515606,0.07736340165138245,0.18812425434589386,0.14155034720897675,0.9946102499961853,0.9854152202606201,0.9888805747032166,0.9987376928329468,0.9711022973060608,0.9987865686416626,0.989309549331665,0.9988089799880981,0.9987946152687073,0.9878471493721008,0.9136598110198975,0.949479877948761
113,0.007937792354134738,0.015615384659592018,0.06932401657104492,4.913017272949219,4.117714999999993e-05,4879.5,0.04660290852189064,0.0683780089020729,0.07513127475976944,0.01517376396805048,0.11972633749246597,0.01470322534441948,0.05625583603978157,0.014793775975704193,0.015084577724337578,0.07817909121513367,0.1871810406446457,0.14067836105823517,0.9951044917106628,0.9862239956855774,0.9886378645896912,0.9989163279533386,0.9711547493934631,0.9989397525787354,0.9898546934127808,0.9989497661590576,0.9989143013954163,0.987718939781189,0.9142866730690002,0.9507655501365662
114,0.007810693151826732,0.015638343429041825,0.06919175386428833,4.9040913581848145,4.117714999999993e-05,4921.9,0.04614083841443062,0.07066179811954498,0.07394477725028992,0.014662113972008228,0.11910569667816162,0.014637108892202377,0.05655859038233757,0.014640942215919495,0.014728408306837082,0.07733870297670364,0.18712984025478363,0.14075221121311188,0.9952176213264465,0.9858922958374023,0.9888531565666199,0.9989538788795471,0.9713222980499268,0.9989383220672607,0.9898216724395752,0.9989491701126099,0.9989513158798218,0.987809419631958,0.9138970971107483,0.9505875706672668
115,0.0077992046195167666,0.0157943522783723,0.0700068324804306,4.9842000007629395,4.117714999999993e-05,4964.6,0.0482528917491436,0.07081067562103271,0.07414151728153229,0.016308512538671494,0.11885187774896622,0.015672948211431503,0.05783042684197426,0.01543175708502531,0.015923889353871346,0.07763778418302536,0.18746896088123322,0.141750767827034,0.9947031140327454,0.9850549101829529,0.9888224601745605,0.9987372756004333,0.9714212417602539,0.9987534880638123,0.988948404788971,0.9987750053405762,0.9987501502037048,0.9878198504447937,0.9141322374343872,0.949395477771759
116,0.007772752426063676,0.015619622693241846,0.06952284276485443,4.94042444229126,4.117714999999993e-05,5007.1,0.049044132232666016,0.07048240303993225,0.07343035936355591,0.015831200405955315,0.11876744031906128,0.015159799717366695,0.05652014538645744,0.014987883158028126,0.01544229406863451,0.0769544169306755,0.18664994835853577,0.14100416004657745,0.9947938323020935,0.9856314063072205,0.9889746904373169,0.9988330602645874,0.9714360237121582,0.9988547563552856,0.9894787073135376,0.9988806247711182,0.9988561868667603,0.9879226684570312,0.914915919303894,0.9497579336166382
117,0.007748135084769202,0.015630729397080337,0.06921937316656113,4.951582431793213,2.882400499999995e-05,5049.5,0.04475975036621094,0.06928613036870956,0.07381285727024078,0.015971560031175613,0.118752621114254,0.015244175679981709,0.056272346526384354,0.015804532915353775,0.01618744246661663,0.07711450755596161,0.1866680085659027,0.14075852930545807,0.99531090259552,0.9858813881874084,0.9889015555381775,0.9988327026367188,0.9714595079421997,0.9988455772399902,0.9896307587623596,0.9988145232200623,0.9988168478012085,0.9878637194633484,0.9143338203430176,0.9503563046455383
118,0.007667663721135034,0.01559921221830311,0.0692419484257698,4.968024730682373,2.882400499999995e-05,5091.9,0.04478997737169266,0.06845405697822571,0.0737437829375267,0.01626100391149521,0.11875925958156586,0.015544107183814049,0.056738514453172684,0.015657790005207062,0.01583784818649292,0.07717665284872055,0.18667973577976227,0.14126063883304596,0.9953579306602478,0.9862656593322754,0.9888933897018433,0.9988492131233215,0.9715197682380676,0.9988616108894348,0.9898903369903564,0.9988700747489929,0.998858630657196,0.987861692905426,0.9142418503761292,0.9505317211151123
119,0.007616946056170397,0.01557387321271227,0.06888774782419205,4.9032368659973145,2.882400499999995e-05,5134.4,0.04454216733574867,0.06980572640895844,0.0735594630241394,0.015282606706023216,0.11865247786045074,0.015181081369519234,0.05602465197443962,0.014739018864929676,0.015238520689308643,0.07697201520204544,0.18653418123722076,0.14012111723423004,0.9953333139419556,0.985906183719635,0.9889305830001831,0.9988714456558228,0.9714845418930054,0.998838484287262,0.9897027611732483,0.9988865256309509,0.9988797903060913,0.9878731966018677,0.9146139621734619,0.9507264494895935
120,0.007625716223946581,0.015554193521683794,0.06893070787191391,4.8950276374816895,2.882400499999995e-05,5177.2,0.04720248654484749,0.06834331899881363,0.07390382885932922,0.015401549637317657,0.11858063191175461,0.014701013453304768,0.055690571665763855,0.014912690035998821,0.015020454302430153,0.07696861773729324,0.18644489347934723,0.1399984210729599,0.9950900077819824,0.9862839579582214,0.9888359904289246,0.9988977313041687,0.971599280834198,0.9989126324653625,0.9899089336395264,0.998909592628479,0.9989092946052551,0.9878794550895691,0.9145084619522095,0.9508126974105835
